event_number,particle_id,is_vertex,d0,phi0,q/pT,z0,theta,P00,P01,P02,P03,P04,P10,P11,P12,P13,P14,P20,P21,P22,P23,P24,P30,P31,P32,P33,P34,P40,P41,P42,P43,P44,K00,K01,K10,K11,K20,K21,K30,K31,K40,K41
1011,243196029145448448,1,-0.022526336112734434,1.5332501693768827,0.0002751856191743679,10.498448331313773,-0.02117525820984844,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,243196029145448448,0,0.2738302283011862,1.5242861236640795,0.0002751856191743679,10.489917684868287,-0.02117525820984844,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,243196029145448448,0,0.3804549046775211,1.5255459382534133,0.00032508950244261744,10.489917684868287,-0.02117525820984844,0.02752128131006981,-0.00015929808565071196,-0.0105152681775058,0.0,0.0,-0.00015929808565071196,4.917890662904399e-06,-0.0001242674382211789,0.0,0.0,-0.010515268177505801,-0.00012426743822117886,0.012811889774184635,0.0,0.0,0.0,0.0,0.0,0.035119429645732024,0.0004923597820462859,0.0,0.0,0.0,0.0004923597820462859,6.9223887421052955e-06,23.422498851286903,0.0,0.2767807848670001,0.0,0.005479793516888778,0.0,0.0,0.9749146931101915,0.0,0.0003518432514408313
1011,243196029145448448,0,0.32080371082473863,1.5254030789714095,0.00035915010808738917,10.489917684868287,-0.02117525820984844,0.01610138461875417,-0.00018903916227931372,0.0012996776963557488,0.0,0.0,-0.00018903916227931377,4.946656570192609e-06,-9.602771972065205e-05,0.0,0.0,0.0012996776963557475,-9.602771972065207e-05,0.0025770025973517103,0.0,0.0,0.0,0.0,0.0,0.08015529626484895,0.0007046539900381852,0.0,0.0,0.0,0.0007046539900381852,6.202420737978026e-06,-45.081106025857174,0.0,-0.10797435650533992,0.0,0.012871216044966409,0.0,0.0,0.6943300972088083,0.0,0.0026829923975778503
1011,243196029145448448,0,0.32920444717199754,1.5257754908814292,0.00033782260760909394,10.489917684868287,-0.02117525820984844,0.016969480146376982,-0.0001948801553519936,0.0018574087697480254,0.0,0.0,-0.00019488015535199372,4.78769234969067e-06,-7.134903616884919e-05,0.0,0.0,0.0018574087697480278,-7.134903616884919e-05,0.0012209557331179174,0.0,0.0,0.0,0.0,0.0,0.15147398964819017,0.0008847656835461942,0.0,0.0,0.0,0.0008847656835461941,5.171362708722102e-06,-5.791002470151975,0.0,-0.2567148011586829,0.0,0.007349532850179638,0.0,0.0,0.4815918784713415,0.0,0.0030256369977281925
1011,243196029145448448,0,0.3224620588988248,1.5262819972868358,0.0003149304315324435,10.489917684868287,-0.02117525820984844,0.017917579730947094,-0.000191005687308854,0.0015660309332789378,0.0,0.0,-0.00019100568730885418,4.596777760390495e-06,-4.9461071558760795e-05,0.0,0.0,0.0015660309332789395,-4.946107155876079e-05,0.0005720961995581699,0.0,0.0,0.0,0.0,0.0,0.25029015174665104,0.00093101510373507,0.0,0.0,0.0,0.00093101510373507,3.464520010894862e-06,2.638172782175149,0.0,-0.19824346499421772,0.0,0.004478834480965911,0.0,0.0,0.08688340655225206,0.0,0.003395827204783672
1011,243196029145448448,0,0.3181957048738687,1.5264467604540504,0.00030437334186163967,10.489917684868287,-0.02117525820984844,0.018844159953698772,-0.00018817629332854775,0.0012643870939339512,0.0,0.0,-0.00018817629332854792,4.587544624526107e-06,-3.78136219686283e-05,0.0,0.0,0.0012643870939339527,-3.781362196862831e-05,0.0003276061041772205,0.0,0.0,0.0,0.0,0.0,0.3471415781739983,0.0009809451053095861,0.0,0.0,0.0,0.0009809451053095861,2.7727312850780317e-06,2.4262329688351287,0.0,-0.09372036057194778,0.0,0.0030018227777433453,0.0,0.0,0.15113839285811215,0.0,0.0023978235649955897
1011,243196029145448448,0,0.3147101559255176,1.5265631037054133,0.00029612523415956294,10.489917684868287,-0.02117525820984844,0.019770025053699868,-0.00018570594147941235,0.0009728930051662334,0.0,0.0,-0.00018570594147941256,4.6051109068354774e-06,-2.808631312258611e-05,0.0,0.0,0.0009728930051662347,-2.8086313122586116e-05,0.00017772923514776048,0.0,0.0,0.0,0.0,0.0,0.4256639449200404,0.0008124665190582276,0.0,0.0,0.0,0.0008124665190582276,1.5511222562980287e-06,1.7623545415170565,0.0,-0.05883774382745313,0.0,0.0020851632824765575,0.0,0.0,-0.3213783694994885,0.0,0.0025221425020604997
1011,243196029145448448,0,0.3133673341733356,1.526603337750525,0.000291736581907798,10.489917684868287,-0.02117525820984844,0.020733897748948838,-0.0001846253666577267,0.0007767774148826527,0.0,0.0,-0.00018462536665772694,4.6727444025847035e-06,-2.221177190331096e-05,0.0,0.0,0.000776777414882654,-2.221177190331096e-05,0.00010888006676395985,0.0,0.0,0.0,0.0,0.0,0.5181074788228226,0.0007465365842401946,0.0,0.0,0.0,0.0007465365842401946,1.0758855981582562e-06,0.948971888376809,0.0,-0.028440599815308724,0.0,0.0015507956477761851,0.0,0.0,-0.19770247177491507,0.0,0.001725721451598195
1011,243196029145448448,0,0.3128863982909147,1.5266169393862636,0.00028949609718895267,10.489917684868287,-0.02117525820984844,0.021716672425193203,-0.00018413908716261718,0.0006435542144393906,0.0,0.0,-0.00018413908716261745,4.758996072849743e-06,-1.8445046728020647e-05,0.0,0.0,0.0006435542144393914,-1.8445046728020647e-05,7.347298517678934e-05,0.0,0.0,0.0,0.0,0.0,0.5973367668203594,0.0007956195215866145,0.0,0.0,0.0,0.0007956195215866145,1.0598984938997774e-06,0.5294494649677762,0.0,-0.014978460488882385,0.0,0.0012333919715398752,0.0,0.0,0.3602580285186608,0.0,0.0008517017102719239
1011,243196029145448448,0,0.31264696609847475,1.5266236733613805,0.0002881952399139567,10.489917684868288,-0.021175258209848443,0.022704150566348315,-0.0001837874337840596,0.0005305668652421128,0.0,0.0,-0.00018378743378405987,4.849108381235937e-06,-1.5268006197181572e-05,0.0,0.0,0.0005305668652421136,-1.5268006197181576e-05,4.9284329720458616e-05,0.0,0.0,0.0,0.0,0.0,0.5224741005500922,0.00041438026589120695,0.0,0.0,0.0,0.000414380265891207,3.287126657107796e-07,0.3634854534210201,0.0,-0.010226585314387237,0.0,0.0009875831189048825,0.0,0.0,-0.5715678192576132,0.0,0.0012467029183414996
1011,292736312241291264,1,-0.020029313876346322,1.1987933074726767,0.00021372985451734134,1.494663531900758,-0.02180357986530174,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,292736312241291264,0,0.2046957946966188,1.191840612456658,0.00021372985451734134,1.4970496463948955,-0.02180357986530174,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,292736312241291264,0,0.2948587666141957,1.1929308342232807,0.00025792041872159583,1.4970496463948955,-0.02180357986530174,0.0281761237075969,-0.00015509071288648523,-0.010476170531047276,0.0,0.0,-0.00015509071288648523,4.924735293658236e-06,-0.00012669228041093004,0.0,0.0,-0.010476170531047279,-0.00012669228041093002,0.012450775498399787,0.0,0.0,0.0,0.0,0.0,0.039071488430434585,0.0005186469868385097,0.0,0.0,0.0,0.0005186469868385097,6.902344726655455e-06,22.80523759092827,0.0,0.27577422152084774,0.0,0.005587756771445611,0.0,0.0,0.9720917939782611,0.0,0.0003706382497076474
1011,292736312241291264,0,0.27068164625029356,1.1928653953939397,0.00027150112266257064,1.4970496463948955,-0.02180357986530174,0.016748181223560213,-0.00018872760781169385,0.001155826644574304,0.0,0.0,-0.0001887276078116939,4.933689805784963e-06,-9.524077745414071e-05,0.0,0.0,0.0011558266445743034,-9.524077745414077e-05,0.0025662235199485346,0.0,0.0,0.0,0.0,0.0,0.08883496764940085,0.0007343049175105714,0.0,0.0,0.0,0.0007343049175105714,6.076557225079219e-06,-45.92691846488536,0.0,-0.12431427203408461,0.0,0.012899323986769951,0.0,0.0,0.6577792998442953,0.0,0.002825091345962622
1011,292736312241291264,0,0.2763132109405236,1.1930800511063973,0.00025907366492220336,1.4970496463948955,-0.02180357986530174,0.01757389983161714,-0.0001953678615704373,0.0017967213239767326,0.0,0.0,-0.00019536786157043742,4.780575365215526e-06,-7.084298465951371e-05,0.0,0.0,0.0017967213239767335,-7.08429846595137e-05,0.0012116254514456136,0.0,0.0,0.0,0.0,0.0,0.16222920430245946,0.0009062369435594594,0.0,0.0,0.0,0.0009062369435594594,5.0654963922888735e-06,-6.627472512191924,0.0,-0.25261374248238266,0.0,0.007311688167480541,0.0,0.0,0.46334095418145316,0.0,0.0029956299135071433
1011,292736312241291264,0,0.2727738025363815,1.1933837211657252,0.00024526459860084844,1.4970496463948957,-0.021803579865301737,0.018534774879149164,-0.00019202519855266302,0.0015437276209777984,0.0,0.0,-0.0001920251985526631,4.59386623330338e-06,-4.913081643272474e-05,0.0,0.0,0.0015437276209778,-4.913081643272474e-05,0.0005659407549309268,0.0,0.0,0.0,0.0,0.0,0.25769679700590353,0.0009857124627320488,0.0,0.0,0.0,0.0009857124627320488,3.7718974206006232e-06,2.2811242291032032,0.0,-0.1957555838054797,0.0,0.004450197537101277,0.0,0.0,0.17896045926073567,0.0,0.0031395538898046174
1011,292736312241291264,0,0.27043649989048485,1.1934768382041605,0.00023930168230586044,1.4970496463948957,-0.021803579865301737,0.01946586096234502,-0.00018928270531016155,0.0012513827670384426,0.0,0.0,-0.00018928270531016157,4.584623839298192e-06,-3.7483637022396076e-05,0.0,0.0,0.0012513827670384428,-3.7483637022396076e-05,0.00032239219310331455,0.0,0.0,0.0,0.0,0.0,0.3572410242276492,0.0009615290457844172,0.0,0.0,0.0,0.0009615290457844171,2.5887193038577e-06,2.33401709435367,0.0,-0.09300101337966747,0.0,0.00297728283019843,0.0,0.0,-0.05340250273037094,0.0,0.0028348971326971843
1011,292736312241291264,0,0.2682891597841243,1.1935491175055064,0.00023396390855933723,1.4970496463948957,-0.021803579865301737,0.02039913351233981,-0.00018703898919552478,0.0009754990520874437,0.0,0.0,-0.0001870389891955248,4.6091132292219075e-06,-2.8198414838860867e-05,0.0,0.0,0.0009754990520874438,-2.8198414838860867e-05,0.0001791357869052666,0.0,0.0,0.0,0.0,0.0,0.43990820885372967,0.0008196646510500276,0.0,0.0,0.0,0.0008196646510500276,1.527597693825589e-06,1.6819155360096127,0.0,-0.05662186068562708,0.0,0.0020904279810489168,0.0,0.0,-0.29457860373934924,0.0,0.00241219221023182
1011,292736312241291264,0,0.26696038713349113,1.1935893740998191,0.0002296886172880108,1.4970496463948957,-0.021803579865301737,0.021361811336709936,-0.00018590989000161025,0.0007758657965318715,0.0,0.0,-0.0001859098900016103,4.674914318474399e-06,-2.215154096620503e-05,0.0,0.0,0.0007758657965318715,-2.215154096620503e-05,0.00010828027711995306,0.0,0.0,0.0,0.0,0.0,0.533344388874813,0.000759865159339257,0.0,0.0,0.0,0.0007598651593392572,1.082796157471348e-06,0.962274203971805,0.0,-0.02915829849442059,0.0,0.001548102515407,0.0,0.0,-0.18526667730427196,0.0,0.0016886691001364547
1011,292736312241291264,0,0.26640542535707123,1.19360508593925,0.00022707841746832325,1.4970496463948957,-0.021803579865301737,0.02234492175341354,-0.00018543260967113657,0.0006439020944104619,0.0,0.0,-0.0001854326096711366,4.761406135555415e-06,-1.8416392955320635e-05,0.0,0.0,0.000643902094410462,-1.8416392955320635e-05,7.322919445807308e-05,0.0,0.0,0.0,0.0,0.0,0.6318625546683042,0.0007781026486489075,0.0,0.0,0.0,0.0007781026486489075,9.583405369581474e-07,0.5237182328239828,0.0,-0.014830669002588528,0.0,0.0012317420070230092,0.0,0.0,0.09090691860792557,0.0,0.0011193574252910425
1011,292736312241291264,0,0.266112778079334,1.1936133140571814,0.00022548543914379214,1.4970496463948977,-0.02180357986530174,0.02333244978194811,-0.00018508249904999844,0.0005310884534008661,0.0,0.0,-0.00018508249904999844,4.851564942483914e-06,-1.5245156269182917e-05,0.0,0.0,0.0005310884534008664,-1.5245156269182912e-05,4.912348459394635e-05,0.0,0.0,0.0,0.0,0.0,0.5708774025195182,0.00043662361982630066,0.0,0.0,0.0,0.0004366236198263009,3.340008971268965e-07,0.3624067234167144,0.0,-0.01019206606190382,0.0,0.0009864729412836345,0.0,0.0,-0.5636875332379477,0.0,0.0011962530496213292
1011,382806105765445632,1,0.011814947919278989,1.1762788900387662,-0.00016135401073267907,-0.8797484503325036,0.14495856077878033,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,382806105765445632,0,-0.16254507465488882,1.1816588792720015,-0.00016135401073267907,-0.8812920109302165,0.14495856077878033,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,382806105765445632,0,-0.23063672128053136,1.1808435369098813,-0.00019407958635017005,-0.8812920109302147,0.14495856077878033,0.027900306332288745,-0.00015687438259213472,-0.01049353891976414,0.0,0.0,-0.00015687438259213472,4.9215807217314e-06,-0.0001256615353267931,0.0,0.0,-0.010493538919764143,-0.0001256615353267931,0.01259952247094232,0.0,0.0,0.0,0.0,0.0,0.03773008144923289,0.0005098939631681516,0.0,0.0,0.0,0.0005098939631681516,6.909148062263671e-06,23.06843469786327,0.0,0.27623812915714707,0.0,0.005542960543599352,0.0,0.0,0.9730499418219765,0.0,0.00037186311216630164
1011,382806105765445632,0,-0.19924660144168466,1.1809236831429482,-0.0002118313261406803,-0.8812920109302135,0.14495856077878033,0.01650985165569623,-0.00018850899297014759,0.0011831983021653879,0.0,0.0,-0.0001885089929701476,4.940807966046219e-06,-9.586803608836576e-05,0.0,0.0,0.0011831983021653885,-9.586803608836577e-05,0.002596975202471362,0.0,0.0,0.0,0.0,0.0,0.0853046450964127,0.0007233150245862412,0.0,0.0,0.0,0.0007233150245862412,6.140322686156455e-06,-45.8629089463148,0.0,-0.11710217993708624,0.0,0.012968405881135622,0.0,0.0,0.6752114432640876,0.0,0.002806507974755945
1011,382806105765445632,0,-0.20440562684477823,1.1807230773126802,-0.00020020293886243232,-0.8812920109302135,0.14495856077878033,0.017341753039860533,-0.00019504355319838318,0.0018145810097884535,0.0,0.0,-0.00019504355319838318,4.786707689312398e-06,-7.13337015510678e-05,0.0,0.0,0.0018145810097884533,-7.13337015510678e-05,0.0012264823343155285,0.0,0.0,0.0,0.0,0.0,0.15742045514471356,0.000898838798628638,0.0,0.0,0.0,0.0008988387986286382,5.135445861423413e-06,-6.540411732506012,0.0,-0.25431916647896896,0.0,0.007370502565707933,0.0,0.0,0.4753263737042022,0.0,0.0030549288008387063
1011,382806105765445632,0,-0.20154201279265221,1.1804825368580871,-0.00018919604432355002,-0.8812920109302135,0.14495856077878033,0.018301486080055128,-0.0001916693022767347,0.0015574379917633026,0.0,0.0,-0.00019166930227673475,4.603321397524312e-06,-4.9731195985393816e-05,0.0,0.0,0.0015574379917633024,-4.973119598539383e-05,0.0005788964401686839,0.0,0.0,0.0,0.0,0.0,0.25467972644338405,0.0009646487479722279,0.0,0.0,0.0,0.0009646487479722279,3.6552276404426358e-06,2.343924094058702,0.0,-0.1969104369649636,0.0,0.004504813404548426,0.0,0.0,0.13616435234019683,0.0,0.003338260306282148
1011,382806105765445632,0,-0.19863011970785147,1.180366387607815,-0.0001818405719997927,-0.8812920109302135,0.14495856077878033,0.019230865956419797,-0.00018885514828587051,0.0012605976175423458,0.0,0.0,-0.00018885514828587062,4.591086628827584e-06,-3.789177803962317e-05,0.0,0.0,0.0012605976175423465,-3.789177803962318e-05,0.0003290605063036051,0.0,0.0,0.0,0.0,0.0,0.3546257165672997,0.0009723164389868902,0.0,0.0,0.0,0.00097231643898689,2.6666584794164523e-06,2.386253699887437,0.0,-0.09519095441051743,0.0,0.0030138503197606786,0.0,0.0,0.01893443653545112,0.0,0.0027445748136283943
1011,382806105765445632,0,-0.19635142314747714,1.1802895525113055,-0.00017620777416548324,-0.8812920109302135,0.14495856077878033,0.020163261164357595,-0.0001865773871105112,0.0009824372116396937,0.0,0.0,-0.00018657738711051132,4.614292995681011e-06,-2.8513590456615123e-05,0.0,0.0,0.0009824372116396946,-2.8513590456615133e-05,0.00018299129411305484,0.0,0.0,0.0,0.0,0.0,0.447737674754278,0.0008893300872034606,0.0,0.0,0.0,0.0008893300872034608,1.7668482620475701e-06,1.7114044902201095,0.0,-0.05771146536712842,0.0,0.002115243105197981,0.0,0.0,-0.19728922384292144,0.0,0.002426864490953804
1011,382806105765445632,0,-0.19548182513731913,1.1802631067336509,-0.00017345353395868188,-0.8812920109302135,0.14495856077878033,0.021124713510708455,-0.00018540585886855064,0.0007792088076406258,0.0,0.0,-0.0001854058588685507,4.678669057152121e-06,-2.2333677547125e-05,0.0,0.0,0.0007792088076406262,-2.2333677547125e-05,0.00010999129779884958,0.0,0.0,0.0,0.0,0.0,0.5364838579978,0.0008028015888144523,0.0,0.0,0.0,0.0008028015888144522,1.2015467740749043e-06,0.9861552308385219,0.0,-0.029993307573276555,0.0,0.0015617297917772605,0.0,0.0,-0.24151444841835992,0.0,0.001895979817483959
1011,382806105765445632,0,-0.19508833490746597,1.1802519321511313,-0.0001716233990858545,-0.8812920109302164,0.14495856077878036,0.022107451662389505,-0.00018491610241146153,0.0006456276294993915,0.0,0.0,-0.00018491610241146158,4.764762907901358e-06,-1.8540658578756212e-05,0.0,0.0,0.0006456276294993917,-1.854065857875621e-05,7.417490408369514e-05,0.0,0.0,0.0,0.0,0.0,0.6278612671588217,0.0007423606972013087,0.0,0.0,0.0,0.0007423606972013087,8.778804483485303e-07,0.5332919527366458,0.0,-0.01514661311771901,0.0,0.001240238705474283,0.0,0.0,-0.20279852961199663,0.0,0.0014514067914725515
1011,382806105765445632,0,-0.1947552476223181,1.1802425338785096,-0.00016983440509136548,-0.8812920109302164,0.14495856077878036,0.023094642154756824,-0.00018455512827977603,0.0005311926708939194,0.0,0.0,-0.00018455512827977614,4.854579921715243e-06,-1.531232834516123e-05,0.0,0.0,0.0005311926708939196,-1.531232834516123e-05,4.9530222141485174e-05,0.0,0.0,0.0,0.0,0.0,0.7270980348162464,0.0007286124409995385,0.0,0.0,0.0,0.0007286124409995385,7.302303711103099e-07,0.36897335307706536,0.0,-0.010412229984497614,0.0,0.0009909308252449849,0.0,0.0,-0.05888026483055215,0.0,0.0010829087698986726
1011,450360856090247168,1,-0.007828095361558004,1.9956106167951098,-0.00022314698267373757,4.7670491728755895,-0.3033549341259858,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,450360856090247168,0,-0.25031703349739,2.002921876576648,-0.00022314698267373757,4.7659931702900895,-0.3033549341259858,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,450360856090247168,0,-0.33488182597546134,2.0018948480306533,-0.00026496114535466773,4.7659931702900895,-0.3033549341259858,0.02829911901237614,-0.00015427968831166066,-0.010467707921553805,0.0,0.0,-0.00015427968831166066,4.926336906820123e-06,-0.00012714671598893732,0.0,0.0,-0.010467707921553805,-0.00012714671598893732,0.012383976342158931,0.0,0.0,0.0,0.0,0.0,0.044055776129620236,0.0005498061467446311,0.0,0.0,0.0,0.0005498061467446311,6.877065462076799e-06,22.68554762640292,0.0,0.2755386901735113,0.0,0.00560762235487628,0.0,0.0,0.9685315884788426,0.0,0.00042885830455928204
1011,450360856090247168,0,-0.30212250887033953,2.0019851353258455,-0.0002833125583799309,4.765993170290092,-0.3033549341259858,0.016891834035668164,-0.00018847369189105788,0.001112918975327748,0.0,0.0,-0.00018847369189105788,4.932092091594256e-06,-9.526769692460945e-05,0.0,0.0,0.00111291897532775,-9.526769692460943e-05,0.002577875783008548,0.0,0.0,0.0,0.0,0.0,0.09714666794945288,0.0007633740431745817,0.0,0.0,0.0,0.0007633740431745819,6.004733048287742e-06,-46.208839369908056,0.0,-0.12736274427339764,0.0,0.012943083914431223,0.0,0.0,0.6327675002334113,0.0,0.0031459747160559855
1011,450360856090247168,0,-0.307079201295518,2.001805993386937,-0.000272807664336379,4.765993170290092,-0.3033549341259858,0.017703115680055708,-0.00019529172168101597,0.00177949721723801,0.0,0.0,-0.00019529172168101592,4.7856688863594534e-06,-7.121436071564807e-05,0.0,0.0,0.0017794972172380102,-7.121436071564804e-05,0.001226489766253448,0.0,0.0,0.0,0.0,0.0,0.1745248825750688,0.0009267834657610901,0.0,0.0,0.0,0.0009267834657610901,4.924338178999799e-06,-6.937055948901868,0.0,-0.2507116882751201,0.0,0.007349897403127791,0.0,0.0,0.42340144487975306,0.0,0.00333991044973343
1011,450360856090247168,0,-0.30384610562377934,2.001504170889117,-0.00025871622694226016,4.765993170290092,-0.3033549341259858,0.01867186057846446,-0.00019239109207667382,0.001554207444414025,0.0,0.0,-0.00019239109207667374,4.614980164083594e-06,-5.0172064266784575e-05,0.0,0.0,0.0015542074444140235,-5.017206426678456e-05,0.0005889263152278626,0.0,0.0,0.0,0.0,0.0,0.27339689227518454,0.0009691054191324605,0.0,0.0,0.0,0.0009691054191324605,3.436427593818088e-06,2.079549614625768,0.0,-0.19418957273480766,0.0,0.004532335441722319,0.0,0.0,0.08626550171489546,0.0,0.0035345144460301845
1011,734089625479413760,1,0.007747867629692706,2.408355539872564,-0.00029844887999055133,2.543125019016328,0.16787053118748535,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,734089625479413760,0,-0.3132439585059229,2.4179681415826835,-0.00029844887999055133,2.5463858511141124,0.16787053118748535,0.04,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,734089625479413760,0,-0.4492340068193717,2.416333477822929,-0.00036433117490932706,2.5463858511141124,0.16787053118748535,0.02801152089631007,-0.00015618895038887657,-0.010489160608304527,0.0,0.0,-0.00015618895038887657,4.922629669748861e-06,-0.00012612203639517506,0.0,0.0,-0.010489160608304529,-0.00012612203639517504,0.012548712203380687,0.0,0.0,0.0,0.0,0.0,0.038201177139961795,0.0005129870256061672,0.0,0.0,0.0,0.0005129870256061672,6.9067587634658225e-06,22.964082334195467,0.0,0.27608387209575597,0.0,0.005560862628808227,0.0,0.0,0.9727134449000272,0.0,0.0003767451887855595
1011,734089625479413760,0,-0.38496858330445494,2.416500062677701,-0.0004006137455090948,2.5463858511141124,0.16787053118748535,0.01664760812504342,-0.0001882338014823749,0.0011386595064560784,0.0,0.0,-0.00018823380148237493,4.9395561073323565e-06,-9.60544947121445e-05,0.0,0.0,0.001138659506456079,-9.605449471214453e-05,0.0026189928164896217,0.0,0.0,0.0,0.0,0.0,0.086083939685031,0.0007262475663858769,0.0,0.0,0.0,0.0007262475663858769,6.134109703872366e-06,-46.198891946764995,0.0,-0.1197670964200267,0.0,0.01304200229656013,0.0,0.0,0.6729747656734907,0.0,0.0028313741858477627
1011,734089625479413760,0,-0.39622088545923306,2.416082979843629,-0.0003763747572419363,2.5463858511141124,0.16787053118748535,0.017461870868206785,-0.00019511132654878726,0.00180501955571259,0.0,0.0,-0.00019511132654878731,4.784602766691467e-06,-7.141231387413197e-05,0.0,0.0,0.0018050195557125911,-7.141231387413198e-05,0.0012314212968768275,0.0,0.0,0.0,0.0,0.0,0.15927902263051752,0.0009007907353340376,0.0,0.0,0.0,0.0009007907353340375,5.097552639938596e-06,-6.867363481543846,0.0,-0.25454554129382584,0.0,0.00739479834111245,0.0,0.0,0.4645137582092937,0.0,0.003109971005099301
1011,734089625479413760,0,-0.3898645795414715,2.415525492604597,-0.00035069858218539346,2.5463858511141124,0.16787053118748535,0.018425016701136936,-0.00019191705200871488,0.0015604512724643638,0.0,0.0,-0.00019191705200871488,4.604663466258195e-06,-4.995879555194334e-05,0.0,0.0,0.0015604512724643647,-4.995879555194333e-05,0.0005844102905518733,0.0,0.0,0.0,0.0,0.0,0.2570023710003494,0.0009611720830325793,0.0,0.0,0.0,0.0009611720830325791,3.5961187176028602e-06,2.240080257469411,0.0,-0.19655825176461114,0.0,0.004524997627192255,0.0,0.0,0.12350785436817535,0.0,0.0033679851503057943
1011,734089625479413760,0,-0.38456474168647925,2.415311167344253,-0.00033737128817811255,2.5463858511141124,0.16787053118748532,0.019353149572617072,-0.0001890204525686643,0.0012609244641655693,0.0,0.0,-0.00018902045256866427,4.5875810072951005e-06,-3.784845155610609e-05,0.0,0.0,0.0012609244641655691,-3.7848451556106086e-05,0.00032852027731846746,0.0,0.0,0.0,0.0,0.0,0.35700058765341547,0.0009625727019145643,0.0,0.0,0.0,0.0009625727019145643,2.5960897690828407e-06,2.3980630581879723,0.0,-0.09700879186538967,0.0,0.0030151822496127484,0.0,0.0,0.00341906775268904,0.0,0.0027609669867201514
1011,734089625479413760,0,-0.38095233576003584,2.415188959799323,-0.0003284864094938745,2.5463858511141124,0.16787053118748532,0.020284623376041176,-0.00018670771150896428,0.0009812310771296965,0.0,0.0,-0.00018670771150896428,4.609371224656925e-06,-2.838910394878613e-05,0.0,0.0,0.0009812310771296958,-2.8389103948786138e-05,0.00018153674666251574,0.0,0.0,0.0,0.0,0.0,0.44966380275487117,0.000877663214037406,0.0,0.0,0.0,0.000877663214037406,1.713422124977362e-06,1.7126082988741513,0.0,-0.057955291895442684,0.0,0.0021061356064520404,0.0,0.0,-0.20273995603427966,0.0,0.0024124546180996215
1011,734089625479413760,0,-0.37917027478122856,2.415134822500505,-0.0003227795999809242,2.5463858511141124,0.16787053118748532,0.02124683781589467,-0.00018556287330868037,0.0007805387357049951,0.0,0.0,-0.0001855628733086804,4.674607978788344e-06,-2.2294490028169457e-05,0.0,0.0,0.0007805387357049953,-2.2294490028169457e-05,0.00010967312776530919,0.0,0.0,0.0,0.0,0.0,0.5391005068452064,0.0007954778202481503,0.0,0.0,0.0,0.0007954778202481501,1.1739967969303542e-06,0.9728509530593421,0.0,-0.029564770926762986,0.0,0.0015578277805586326,0.0,0.0,-0.2339077750033457,0.0,0.0018711526620274952
